date,sport,home_team,away_team,bet_type,pick,bookmaker,odds,confidence,stake,result,profit,line
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,DraftKings,136,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,DraftKings,-162,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,BetMGM,125,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,BetMGM,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,Bovada,137,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,Bovada,-163,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,MyBookie.ag,136,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,MyBookie.ag,-167,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,BetOnline.ag,135,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,BetOnline.ag,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,LowVig.ag,135,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,LowVig.ag,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,Edmonton Oilers,BetUS,135,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Edmonton Oilers,San Jose Sharks,spread,San Jose Sharks,BetUS,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,BetRivers,-265,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,BetRivers,195,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,FanDuel,-235,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,FanDuel,186,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,DraftKings,-218,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,DraftKings,180,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,BetMGM,-220,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,BetMGM,180,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,LowVig.ag,-218,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,LowVig.ag,185,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,BetOnline.ag,-218,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,BetOnline.ag,185,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,BetUS,-220,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,BetUS,188,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,Bovada,-230,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,Bovada,190,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Buffalo Sabres,MyBookie.ag,-226,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vegas Golden Knights,Buffalo Sabres,spread,Vegas Golden Knights,MyBookie.ag,180,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,BetRivers,160,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,BetRivers,-205,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,FanDuel,156,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,FanDuel,-194,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,DraftKings,170,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,DraftKings,-205,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,BetMGM,155,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,BetMGM,-190,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,LowVig.ag,170,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,LowVig.ag,-195,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,BetOnline.ag,170,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,BetOnline.ag,-195,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,BetUS,172,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,BetUS,-200,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,Bovada,168,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,Bovada,-198,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Florida Panthers,MyBookie.ag,165,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Vancouver Canucks,Florida Panthers,spread,Vancouver Canucks,MyBookie.ag,-206,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,BetRivers,-159,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,BetRivers,125,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,FanDuel,-164,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,FanDuel,134,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,DraftKings,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,DraftKings,130,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,BetMGM,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,BetMGM,125,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,BetOnline.ag,-150,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,BetOnline.ag,130,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,LowVig.ag,-150,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,LowVig.ag,130,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,BetUS,-150,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,BetUS,130,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,Bovada,-155,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,Bovada,133,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Seattle Kraken,MyBookie.ag,-154,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Seattle Kraken,Tampa Bay Lightning,spread,Tampa Bay Lightning,MyBookie.ag,126,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,spread,Carolina Hurricanes,FanDuel,134,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,spread,Pittsburgh Penguins,FanDuel,-164,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,spread,Carolina Hurricanes,DraftKings,145,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Carolina Hurricanes,Pittsburgh Penguins,spread,Pittsburgh Penguins,DraftKings,-175,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,spread,New Jersey Devils,FanDuel,194,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,spread,New York Rangers,FanDuel,-245,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,spread,New Jersey Devils,DraftKings,215,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,New York Rangers,New Jersey Devils,spread,New York Rangers,DraftKings,-265,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,spread,Ottawa Senators,FanDuel,198,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,spread,Washington Capitals,FanDuel,-260,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,spread,Ottawa Senators,DraftKings,205,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Washington Capitals,Ottawa Senators,spread,Washington Capitals,DraftKings,-250,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,spread,Calgary Flames,FanDuel,-245,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,spread,St Louis Blues,FanDuel,194,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,spread,Calgary Flames,DraftKings,-265,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Calgary Flames,St Louis Blues,spread,St Louis Blues,DraftKings,215,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,spread,Colorado Avalanche,FanDuel,144,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,spread,Dallas Stars,FanDuel,-178,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,spread,Colorado Avalanche,DraftKings,154,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Colorado Avalanche,Dallas Stars,spread,Dallas Stars,DraftKings,-185,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,spread,Anaheim Ducks,FanDuel,158,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,spread,Philadelphia Flyers,FanDuel,-196,3/5,100,Pending,0.0,1.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,spread,Anaheim Ducks,DraftKings,164,3/5,100,Pending,0.0,-1.5
2026-03-17,icehockey_nhl,Anaheim Ducks,Philadelphia Flyers,spread,Philadelphia Flyers,DraftKings,-198,3/5,100,Pending,0.0,1.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Bournemouth,MyBookie.ag,-147,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Manchester United,MyBookie.ag,106,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Bournemouth,Bovada,-105,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Manchester United,Bovada,-115,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Bournemouth,LowVig.ag,-106,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Manchester United,LowVig.ag,-114,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Bournemouth,BetOnline.ag,-106,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Bournemouth,Manchester United,spread,Manchester United,BetOnline.ag,-114,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Brighton and Hove Albion,MyBookie.ag,-159,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Liverpool,MyBookie.ag,114,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Brighton and Hove Albion,Bovada,-108,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Liverpool,Bovada,-112,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Brighton and Hove Albion,LowVig.ag,-116,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Liverpool,LowVig.ag,-104,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Brighton and Hove Albion,BetOnline.ag,-116,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Brighton and Hove Albion,Liverpool,spread,Liverpool,BetOnline.ag,-104,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Fulham,Burnley,spread,Burnley,MyBookie.ag,134,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Fulham,Burnley,spread,Fulham,MyBookie.ag,-188,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Fulham,Burnley,spread,Burnley,Bovada,-115,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Fulham,Bovada,-105,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Burnley,LowVig.ag,-115,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Fulham,LowVig.ag,-105,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Burnley,BetOnline.ag,-115,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Fulham,BetOnline.ag,-105,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Burnley,BetUS,-115,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Fulham,Burnley,spread,Fulham,BetUS,-105,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Everton,Chelsea,spread,Chelsea,MyBookie.ag,-101,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Everton,MyBookie.ag,-136,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Chelsea,Bovada,105,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Everton,Bovada,-125,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Chelsea,BetOnline.ag,107,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Everton,BetOnline.ag,-127,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Chelsea,LowVig.ag,107,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Everton,LowVig.ag,-127,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Chelsea,BetUS,105,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Everton,Chelsea,spread,Everton,BetUS,-125,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Brentford,MyBookie.ag,-189,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Leeds United,MyBookie.ag,135,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Brentford,Bovada,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Leeds United,Bovada,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Brentford,BetOnline.ag,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Leeds United,BetOnline.ag,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Brentford,LowVig.ag,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Leeds United,LowVig.ag,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Brentford,BetUS,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Leeds United,Brentford,spread,Leeds United,BetUS,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Newcastle United,MyBookie.ag,-162,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Sunderland,MyBookie.ag,117,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Newcastle United,Bovada,-120,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Sunderland,Bovada,100,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Newcastle United,LowVig.ag,-118,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Sunderland,LowVig.ag,-102,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Newcastle United,BetOnline.ag,-118,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,Newcastle United,Sunderland,spread,Sunderland,BetOnline.ag,-102,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,Aston Villa,MyBookie.ag,-110,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,West Ham United,MyBookie.ag,-125,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,Aston Villa,Bovada,-105,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,West Ham United,Bovada,-115,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,Aston Villa,BetOnline.ag,100,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,West Ham United,BetOnline.ag,-120,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,Aston Villa,LowVig.ag,100,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,West Ham United,LowVig.ag,-120,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,Aston Villa,BetUS,-105,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,spread,West Ham United,BetUS,-115,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Nottingham Forest,MyBookie.ag,-189,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Tottenham Hotspur,MyBookie.ag,135,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Nottingham Forest,Bovada,108,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Tottenham Hotspur,Bovada,-128,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Nottingham Forest,LowVig.ag,104,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Tottenham Hotspur,LowVig.ag,-124,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Nottingham Forest,BetOnline.ag,104,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Tottenham Hotspur,BetOnline.ag,-124,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Nottingham Forest,BetUS,108,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,spread,Tottenham Hotspur,BetUS,-128,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,West Ham United,MyBookie.ag,-133,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,Wolverhampton Wanderers,MyBookie.ag,-104,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,West Ham United,Bovada,-102,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,Wolverhampton Wanderers,Bovada,-118,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,West Ham United,LowVig.ag,100,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,Wolverhampton Wanderers,LowVig.ag,-116,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,West Ham United,BetOnline.ag,100,3/5,100,Pending,0.0,-0.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,spread,Wolverhampton Wanderers,BetOnline.ag,-116,3/5,100,Pending,0.0,0.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Arsenal,MyBookie.ag,-107,3/5,100,Pending,0.0,-1.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Bournemouth,MyBookie.ag,-129,3/5,100,Pending,0.0,1.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Arsenal,Bovada,-122,3/5,100,Pending,0.0,-1.25
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Bournemouth,Bovada,102,3/5,100,Pending,0.0,1.25
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Arsenal,BetOnline.ag,-121,3/5,100,Pending,0.0,-1.25
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Bournemouth,BetOnline.ag,105,3/5,100,Pending,0.0,1.25
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Arsenal,LowVig.ag,-121,3/5,100,Pending,0.0,-1.25
2026-03-17,soccer_epl,Arsenal,Bournemouth,spread,Bournemouth,LowVig.ag,105,3/5,100,Pending,0.0,1.25
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Aston Villa,MyBookie.ag,-198,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Nottingham Forest,MyBookie.ag,140,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Aston Villa,Bovada,-102,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Nottingham Forest,Bovada,-118,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Aston Villa,LowVig.ag,100,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Nottingham Forest,LowVig.ag,-116,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Aston Villa,BetOnline.ag,100,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,spread,Nottingham Forest,BetOnline.ag,-116,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Brentford,Everton,spread,Brentford,MyBookie.ag,108,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Brentford,Everton,spread,Everton,MyBookie.ag,-149,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Brentford,Everton,spread,Brentford,Bovada,-118,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Brentford,Everton,spread,Everton,Bovada,-102,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Brentford,Everton,spread,Brentford,LowVig.ag,-115,3/5,100,Pending,0.0,-0.25
2026-03-17,soccer_epl,Brentford,Everton,spread,Everton,LowVig.ag,-101,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Brentford,Everton,spread,Brentford,BetOnline.ag,-115,3/5,100,Pending,0.0,-0.25
